data;estado;value;treated
2015-02-01;rondonia;  241379;0
2015-02-01;rr;   49352;0
2015-02-01;sc; 1312391;0
2015-02-01;sp;10139087;0
2015-02-01;sergipe;  239754;0
2015-02-01;tocantins;  150838;0
2015-03-01;acre;   91002;0
2015-03-01;alagoas;  231880;0
2015-03-01;amapa;   64668;0
2015-03-01;amazonas;  619062;0
2015-03-01;bahia; 1371930;0
2015-03-01;ceara;  752656;0
2015-03-01;df;  478480;0
2015-03-01;es;  677656;0
2015-03-01;goias; 1016462;0
2015-03-01;maranhao;  381999;0
2015-03-01;mt;  679196;0
2015-03-01;ms;  597888;0
2015-03-01;mg; 2912382;0
2015-03-01;para;  727291;0
2015-03-01;pb;  345780;0
2015-03-01;parana; 1896168;0
2015-03-01;pe;  974392;0
2015-03-01;piaui;  224087;0
2015-03-01;rj; 2434569;0
2015-03-01;rn;  367825;0
2015-03-01;rs; 2071385;0
2015-03-01;rondonia;  213366;0
2015-03-01;rr;   49829;0
2015-03-01;sc; 1302887;0
2015-03-01;sp;10100723;0
2015-03-01;sergipe;  216528;0
2015-03-01;tocantins;  145858;0
2015-04-01;acre;   70960;0
2015-04-01;alagoas;  253346;0
2015-04-01;amapa;   63115;0
2015-04-01;amazonas;  629904;0
2015-04-01;bahia; 1666898;0
2015-04-01;ceara;  811920;0
2015-04-01;df;  562893;0
2015-04-01;es;  781856;0
2015-04-01;goias; 1126542;0
2015-04-01;maranhao;  385289;0
2015-04-01;mt;  781653;0
2015-04-01;ms;  655281;0
2015-04-01;mg; 3175767;0
2015-04-01;para;  780526;0
2015-04-01;pb;  385135;0
2015-04-01;parana; 2019251;0
2015-04-01;pe; 1101118;0
2015-04-01;piaui;  262695;0
2015-04-01;rj; 2739439;0
2015-04-01;rn;  379461;0
2015-04-01;rs; 2340603;0
2015-04-01;rondonia;  275427;0
2015-04-01;rr;   56558;0
2015-04-01;sc; 1401647;0
2015-04-01;sp;10593111;0
2015-04-01;sergipe;  242506;0
2015-04-01;tocantins;  169676;0
2015-05-01;acre;   68546;0
2015-05-01;alagoas;  274568;0
2015-05-01;amapa;   58889;0
2015-05-01;amazonas;  701723;0
2015-05-01;bahia; 1433223;0
2015-05-01;ceara;  767844;0
2015-05-01;df;  550378;0
2015-05-01;es;  741768;0
2015-05-01;goias; 1116540;0
2015-05-01;maranhao;  387236;0
2015-05-01;mt;  695281;0
2015-05-01;ms;  628487;0
2015-05-01;mg; 3046970;0
2015-05-01;para;  779622;0
2015-05-01;pb;  384408;0
2015-05-01;parana; 2097232;0
2015-05-01;pe;  994736;0
2015-05-01;piaui;  239884;0
2015-05-01;rj; 2626490;0
2015-05-01;rn;  355474;0
2015-05-01;rs; 2217941;0
2015-05-01;rondonia;  275931;0
2015-05-01;rr;   53353;0
2015-05-01;sc; 1336443;0
2015-05-01;sp; 9960543;0
2015-05-01;sergipe;  233706;0
2015-05-01;tocantins;  172629;0
2015-06-01;acre;   69205;0
2015-06-01;alagoas;  250351;0
2015-06-01;amapa;   59255;0
2015-06-01;amazonas;  590199;0
2015-06-01;bahia; 1452677;0
2015-06-01;ceara;  807174;0
2015-06-01;df;  616988;0
2015-06-01;es;  756870;0
2015-06-01;goias; 1106605;0
2015-06-01;maranhao;  442114;0
2015-06-01;mt;  711672;0
2015-06-01;ms;  626541;0
2015-06-01;mg; 3124986;0
2015-06-01;para;  805395;0
2015-06-01;pb;  368959;0
2015-06-01;parana; 1998897;0
2015-06-01;pe; 1054763;0
2015-06-01;piaui;  292519;0
2015-06-01;rj; 2741915;0
2015-06-01;rn;  367024;0
2015-06-01;rs; 2193441;0
2015-06-01;rondonia;  281258;0
2015-06-01;rr;   56119;0
2015-06-01;sc; 1285854;0
2015-06-01;sp;10531625;0
2015-06-01;sergipe;  241080;0
2015-06-01;tocantins;  175739;0
2015-07-01;acre;   74905;0
2015-07-01;alagoas;  230633;0
2015-07-01;amapa;   59750;0
2015-07-01;amazonas;  612325;0
2015-07-01;bahia; 1483901;0
2015-07-01;ceara;  813072;0
2015-07-01;df;  535294;0
2015-07-01;es;  788493;0
2015-07-01;goias; 1174510;0
2015-07-01;maranhao;  390345;0
2015-07-01;mt;  746892;0
2015-07-01;ms;  650945;0
2015-07-01;mg; 3127672;0
2015-07-01;para;  773942;0
2015-07-01;pb;  372811;0
2015-07-01;parana; 2065633;0
2015-07-01;pe; 1040292;0
2015-07-01;piaui;  267297;0
2015-07-01;rj; 3099825;0
2015-07-01;rn;  377810;0
2015-07-01;rs; 2124309;0
2015-07-01;rondonia;  276529;0
2015-07-01;rr;   50603;0
2015-07-01;sc; 1232212;0
2015-07-01;sp;10510312;0
2015-07-01;sergipe;  234184;0
2015-07-01;tocantins;  169739;0
2015-08-01;acre;   80824;0
2015-08-01;alagoas;  237403;0
2015-08-01;amapa;   62348;0
2015-08-01;amazonas;  614115;0
2015-08-01;bahia; 1502577;0
2015-08-01;ceara;  845355;0
2015-08-01;df;  575567;0
2015-08-01;es;  793442;0
2015-08-01;goias; 1155940;0
2015-08-01;maranhao;  439220;0
2015-08-01;mt;  715389;0
2015-08-01;ms;  663551;0
2015-08-01;mg; 3183675;0
2015-08-01;para;  822720;0
2015-08-01;pb;  359070;0
2015-08-01;parana; 2035514;0
2015-08-01;pe; 1062913;0
2015-08-01;piaui;  261719;0
2015-08-01;rj; 2499997;0
2015-08-01;rn;  372347;0
2015-08-01;rs; 2129923;0
2015-08-01;rondonia;  267875;0
2015-08-01;rr;   52308;0
2015-08-01;sc; 1301344;0
2015-08-01;sp;10088685;0
2015-08-01;sergipe;  259236;0
2015-08-01;tocantins;  189199;0
2015-09-01;acre;   80061;0
2015-09-01;alagoas;  236593;0
2015-09-01;amapa;   71698;0
2015-09-01;amazonas;  630774;0
2015-09-01;bahia; 1505538;0
2015-09-01;ceara;  853833;0
2015-09-01;df;  575706;0
2015-09-01;es; 1103379;0
2015-09-01;goias; 1168735;0
2015-09-01;maranhao;  449472;0
2015-09-01;mt;  742096;0
2015-09-01;ms;  643900;0
2015-09-01;mg; 3215729;0
2015-09-01;para;  842907;0
2015-09-01;pb;  362582;0
2015-09-01;parana; 2282517;0
2015-09-01;pe; 1079627;0
2015-09-01;piaui;  313080;0
2015-09-01;rj; 2810216;0
2015-09-01;rn;  369703;0
2015-09-01;rs; 2524576;0
2015-09-01;rondonia;  259557;0
2015-09-01;rr;   53301;0
2015-09-01;sc; 1287448;0
2015-09-01;sp;10707401;0
2015-09-01;sergipe;  227366;0
2015-09-01;tocantins;  174107;0
2015-10-01;acre;   74972;0
2015-10-01;alagoas;  273085;0
2015-10-01;amapa;   64530;0
2015-10-01;amazonas;  663324;0
2015-10-01;bahia; 1636329;0
2015-10-01;ceara;  876031;0
2015-10-01;df;  585015;0
2015-10-01;es;  754784;0
2015-10-01;goias; 1213316;0
2015-10-01;maranhao;  468904;0
2015-10-01;mt;  768436;0
2015-10-01;ms;  644250;0
2015-10-01;mg; 3253704;0
2015-10-01;para;  824454;0
2015-10-01;pb;  388019;0
2015-10-01;parana; 2184184;0
2015-10-01;pe; 1066850;0
2015-10-01;piaui;  270742;0
2015-10-01;rj; 2967021;0
2015-10-01;rn;  363308;0
2015-10-01;rs; 2292922;0
2015-10-01;rondonia;  252782;0
2015-10-01;rr;   54728;0
2015-10-01;sc; 1388091;0
2015-10-01;sp;10765447;0
2015-10-01;sergipe;  246033;0
2015-10-01;tocantins;  178369;0
2015-11-01;acre;   97590;0
2015-11-01;alagoas;  275618;0
2015-11-01;amapa;   68535;0
2015-11-01;amazonas;  603132;0
2015-11-01;bahia; 1602973;0
2015-11-01;ceara;  856847;0
2015-11-01;df;  623018;0
2015-11-01;es;  766511;0
2015-11-01;goias; 1322196;0
2015-11-01;maranhao;  446485;0
2015-11-01;mt;  770673;0
2015-11-01;ms;  637532;0
2015-11-01;mg; 3407214;0
2015-11-01;para;  866193;0
2015-11-01;pb;  385672;0
2015-11-01;parana; 2308687;0
2015-11-01;pe; 1080086;0
2015-11-01;piaui;  261646;0
2015-11-01;rj; 2713429;0
2015-11-01;rn;  393003;0
2015-11-01;rs; 2391676;0
2015-11-01;rondonia;  250684;0
2015-11-01;rr;   59150;0
2015-11-01;sc; 1405640;0
2015-11-01;sp;10487468;0
2015-11-01;sergipe;  247422;0
2015-11-01;tocantins;  177120;0
2015-12-01;acre;   98639;0
2015-12-01;alagoas;  283045;0
2015-12-01;amapa;   63214;0
2015-12-01;amazonas;  567575;0
2015-12-01;bahia; 1919615;0
2015-12-01;ceara;  866962;0
2015-12-01;df;  543833;0
2015-12-01;es;  758675;0
2015-12-01;goias; 1147110;0
2015-12-01;maranhao;  414817;0
2015-12-01;mt; 1173960;0
2015-12-01;ms;  622561;0
2015-12-01;mg; 3306513;0
2015-12-01;para;  888013;0
2015-12-01;pb;  383865;0
2015-12-01;parana; 2253420;0
2015-12-01;pe; 1115097;0
2015-12-01;piaui;  261602;0
2015-12-01;rj; 2905215;0
2015-12-01;rn;  393690;0
2015-12-01;rs; 2387184;0
2015-12-01;rondonia;  272617;0
2015-12-01;rr;   56048;0
2015-12-01;sc; 1353089;0
2015-12-01;sp;11887811;0
2015-12-01;sergipe;  272055;0
2015-12-01;tocantins;  176892;0
2016-01-01;acre;   89374;0
2016-01-01;alagoas;  294781;0
2016-01-01;amapa;   69154;0
2016-01-01;amazonas;  589793;0
2016-01-01;bahia; 1735396;0
2016-01-01;ceara;  866185;0
2016-01-01;df;  643886;0
2016-01-01;es;  810693;0
2016-01-01;goias; 1271845;0
2016-01-01;maranhao;  539014;0
2016-01-01;mt;  765044;0
2016-01-01;ms;  653843;0
2016-01-01;mg; 3400935;0
2016-01-01;para;  903658;0
2016-01-01;pb;  423010;0
2016-01-01;parana; 2296142;0
2016-01-01;pe; 1134041;0
2016-01-01;piaui;  311902;0
2016-01-01;rj; 3335184;0
2016-01-01;rn;  420308;0
2016-01-01;rs; 2474772;0
2016-01-01;rondonia;  278401;0
2016-01-01;rr;   58184;0
2016-01-01;sc; 1671632;0
2016-01-01;sp;10449002;0
2016-01-01;sergipe;  243131;0
2016-01-01;tocantins;  186378;0
2016-02-01;acre;   70710;0
2016-02-01;alagoas;  338387;0
2016-02-01;amapa;   45317;0
2016-02-01;amazonas;  563750;0
2016-02-01;bahia; 1513573;0
2016-02-01;ceara;  830362;0
2016-02-01;df;  598087;0
2016-02-01;es;  779507;0
2016-02-01;goias; 1041086;0
2016-02-01;maranhao;  458879;0
2016-02-01;mt;  710858;0
2016-02-01;ms;  647318;0
2016-02-01;mg; 3164359;0
2016-02-01;para;  831678;0
2016-02-01;pb;  395466;0
2016-02-01;parana; 2032905;0
2016-02-01;pe; 1034893;0
2016-02-01;piaui;  284945;0
2016-02-01;rj; 2712945;0
2016-02-01;rn;  408397;0
2016-02-01;rs; 2509093;0
2016-02-01;rondonia;  265900;0
2016-02-01;rr;   53759;0
2016-02-01;sc; 1368186;0
2016-02-01;sp;10092835;0
2016-02-01;sergipe;  241450;0
2016-02-01;tocantins;  175606;0
2016-03-01;acre;   85198;0
2016-03-01;alagoas;  269495;0
2016-03-01;amapa;   54205;0
2016-03-01;amazonas;  562335;0
2016-03-01;bahia; 1459069;0
2016-03-01;ceara;  806617;0
2016-03-01;df;  481084;0
2016-03-01;es;  718880;0
2016-03-01;goias; 1109966;0
2016-03-01;maranhao;  430172;0
2016-03-01;mt;  792523;0
2016-03-01;ms;  678104;0
2016-03-01;mg; 3277201;0
2016-03-01;para;  813178;0
2016-03-01;pb;  351965;0
2016-03-01;parana; 2286146;0
2016-03-01;pe; 1008678;0
2016-03-01;piaui;  262682;0
2016-03-01;rj; 2489013;0
2016-03-01;rn;  391858;0
2016-03-01;rs; 2462267;0
2016-03-01;rondonia;  231763;0
2016-03-01;rr;   54906;0
2016-03-01;sc; 1368855;0
2016-03-01;sp;10597370;0
2016-03-01;sergipe;  237016;0
2016-03-01;tocantins;  189419;0
2016-04-01;acre;   83881;0
2016-04-01;alagoas;  286503;0
2016-04-01;amapa;   62195;0
2016-04-01;amazonas;  596240;0
2016-04-01;bahia; 1568984;0
2016-04-01;ceara;  841214;0
2016-04-01;df;  627757;0
2016-04-01;es;  719498;0
2016-04-01;goias; 1182974;0
2016-04-01;maranhao;  470860;0
2016-04-01;mt;  831002;0
2016-04-01;ms;  735933;0
2016-04-01;mg; 3437304;0
2016-04-01;para;  777270;0
2016-04-01;pb;  395892;0
2016-04-01;parana; 2170597;0
2016-04-01;pe; 1082528;0
2016-04-01;piaui;  272890;0
2016-04-01;rj; 2837193;0
2016-04-01;rn;  409298;0
2016-04-01;rs; 2655283;0
2016-04-01;rondonia;  248599;0
2016-04-01;rr;   62887;0
2016-04-01;sc; 1413639;0
2016-04-01;sp;10085453;0
2016-04-01;sergipe;  251252;0
2016-04-01;tocantins;  198584;0
2016-05-01;acre;   76460;0
2016-05-01;alagoas;  256971;0
2016-05-01;amapa;   54061;0
2016-05-01;amazonas;  582085;0
2016-05-01;bahia; 1573452;0
2016-05-01;ceara;  825346;0
2016-05-01;df;  651935;0
2016-05-01;es;  709836;0
2016-05-01;goias; 1165418;0
2016-05-01;maranhao;  466345;0
2016-05-01;mt;  795668;0
2016-05-01;ms;  666360;0
2016-05-01;mg; 3456518;0
2016-05-01;para;  809720;0
2016-05-01;pb;  383121;0
2016-05-01;parana; 2147488;0
2016-05-01;pe; 1103320;0
2016-05-01;piaui;  259837;0
2016-05-01;rj; 2630795;0
2016-05-01;rn;  395566;0
2016-05-01;rs; 2522091;0
2016-05-01;rondonia;  274062;0
2016-05-01;rr;   55170;0
2016-05-01;sc; 1371503;0
2016-05-01;sp;10269233;0
2016-05-01;sergipe;  243976;0
2016-05-01;tocantins;  192448;0
2016-06-01;acre;   77566;0
2016-06-01;alagoas;  277012;0
2016-06-01;amapa;   55789;0
2016-06-01;amazonas;  542052;0
2016-06-01;bahia; 1570853;0
2016-06-01;ceara;  841738;0
2016-06-01;df;  555315;0
2016-06-01;es;  694268;0
2016-06-01;goias; 1183153;0
2016-06-01;maranhao;  503405;0
2016-06-01;mt;  800212;0
2016-06-01;ms;  647520;0
2016-06-01;mg; 3496891;0
2016-06-01;para;  837495;0
2016-06-01;pb;  399775;0
2016-06-01;parana; 2122754;0
2016-06-01;pe; 1088569;0
2016-06-01;piaui;  281394;0
2016-06-01;rj; 2413238;0
2016-06-01;rn;  394110;0
2016-06-01;rs; 2365955;0
2016-06-01;rondonia;  245505;0
2016-06-01;rr;   55893;0
2016-06-01;sc; 1346233;0
2016-06-01;sp;10554708;0
2016-06-01;sergipe;  242112;0
2016-06-01;tocantins;  212248;0
2016-07-01;acre;   83652;0
2016-07-01;alagoas;  253470;0
2016-07-01;amapa;   56230;0
2016-07-01;amazonas;  579609;0
2016-07-01;bahia; 1589834;0
2016-07-01;ceara;  864702;0
2016-07-01;df;  665481;0
2016-07-01;es;  700375;0
2016-07-01;goias; 1209834;0
2016-07-01;maranhao;  522024;0
2016-07-01;mt;  831978;0
2016-07-01;ms;  677887;0
2016-07-01;mg; 3522438;0
2016-07-01;para;  825491;0
2016-07-01;pb;  398943;0
2016-07-01;parana; 2161995;0
2016-07-01;pe; 1098437;0
2016-07-01;piaui;  281285;0
2016-07-01;rj; 2520840;0
2016-07-01;rn;  396312;0
2016-07-01;rs; 2501954;0
2016-07-01;rondonia;  270344;0
2016-07-01;rr;   53556;0
2016-07-01;sc; 1395396;0
2016-07-01;sp; 9999880;0
2016-07-01;sergipe;  239259;0
2016-07-01;tocantins;  197204;0
2016-08-01;acre;   79827;0
2016-08-01;alagoas;  374864;0
2016-08-01;amapa;   60552;0
2016-08-01;amazonas;  579609;0
2016-08-01;bahia; 1659670;0
2016-08-01;ceara;  901755;0
2016-08-01;df;  628001;0
2016-08-01;es;  814653;0
2016-08-01;goias; 1141907;0
2016-08-01;maranhao;  452569;0
2016-08-01;mt;  795574;0
2016-08-01;ms;  685764;0
2016-08-01;mg; 3466307;0
2016-08-01;para;  907019;0
2016-08-01;pb;  401166;0
2016-08-01;parana; 2185223;0
2016-08-01;pe; 1140746;0
2016-08-01;piaui;  299990;0
2016-08-01;rj; 2488294;0
2016-08-01;rn;  430556;0
2016-08-01;rs; 2476177;0
2016-08-01;rondonia;  300947;0
2016-08-01;rr;   62819;0
2016-08-01;sc; 1382992;0
2016-08-01;sp;10396468;0
2016-08-01;sergipe;  241631;0
2016-08-01;tocantins;  203935;0
2016-09-01;acre;   82701;0
2016-09-01;alagoas;  300713;0
2016-09-01;amapa;   59958;0
2016-09-01;amazonas;  682836;0
2016-09-01;bahia; 1604147;0
2016-09-01;ceara;  913146;0
2016-09-01;df;  584531;0
2016-09-01;es;  736081;0
2016-09-01;goias; 1272033;0
2016-09-01;maranhao;  526522;0
2016-09-01;mt;  794078;0
2016-09-01;ms;  693723;0
2016-09-01;mg; 3733915;0
2016-09-01;para;  852479;0
2016-09-01;pb;  325839;0
2016-09-01;parana; 2120378;0
2016-09-01;pe; 1163713;0
2016-09-01;piaui;  292275;0
2016-09-01;rj; 2364839;0
2016-09-01;rn;  403283;0
2016-09-01;rs; 2574141;0
2016-09-01;rondonia;  265681;0
2016-09-01;rr;   60700;0
2016-09-01;sc; 1489669;0
2016-09-01;sp;10310017;0
2016-09-01;sergipe;  249837;0
2016-09-01;tocantins;  200656;0
2016-10-01;acre;   79854;0
2016-10-01;alagoas;  281263;0
2016-10-01;amapa;   59271;0
2016-10-01;amazonas;  613987;0
2016-10-01;bahia; 1582993;0
2016-10-01;ceara;  898854;0
2016-10-01;df;  659812;0
2016-10-01;es;  738734;0
2016-10-01;goias; 1178972;0
2016-10-01;maranhao;  514751;0
2016-10-01;mt;  839094;0
2016-10-01;ms;  661502;0
2016-10-01;mg; 3587061;0
2016-10-01;para;  842821;0
2016-10-01;pb;  422979;0
2016-10-01;parana; 2159731;0
2016-10-01;pe; 1188956;0
2016-10-01;piaui;  204564;0
2016-10-01;rj; 2650562;0
2016-10-01;rn;  415870;0
2016-10-01;rs; 2568488;0
2016-10-01;rondonia;  252039;0
2016-10-01;rr;   70971;0
2016-10-01;sc;  985766;0
2016-10-01;sp;10711237;0
2016-10-01;sergipe;  249491;0
2016-10-01;tocantins;  199414;0
2016-11-01;acre;   85935;0
2016-11-01;alagoas;  322757;0
2016-11-01;amapa;   64166;0
2016-11-01;amazonas;  615998;0
2016-11-01;bahia; 1762849;0
2016-11-01;ceara;  908188;0
2016-11-01;df;  676658;0
2016-11-01;es;  703970;0
2016-11-01;goias; 1222784;0
2016-11-01;maranhao;  531350;0
2016-11-01;mt;  887232;0
2016-11-01;ms;  692074;0
2016-11-01;mg; 3562075;0
2016-11-01;para;  837868;0
2016-11-01;pb;  389756;0
2016-11-01;parana; 2168540;0
2016-11-01;pe; 1572012;0
2016-11-01;piaui;  251232;0
2016-11-01;rj; 2497631;0
2016-11-01;rn;  429560;0
2016-11-01;rs; 2600542;0
2016-11-01;rondonia;  241208;0
2016-11-01;rr;   58769;0
2016-11-01;sc; 1486019;0
2016-11-01;sp;11130455;0
2016-11-01;sergipe;  275192;0
2016-11-01;tocantins;  206251;0
2016-12-01;acre;  120703;0
2016-12-01;alagoas;  332163;0
2016-12-01;amapa;   59407;0
2016-12-01;amazonas;  640827;0
2016-12-01;bahia; 1886943;0
2016-12-01;ceara;  938026;0
2016-12-01;df;  663477;0
2016-12-01;es;  685657;0
2016-12-01;goias; 1354684;0
2016-12-01;maranhao;  592483;0
2016-12-01;mt;  827413;0
2016-12-01;ms;  686262;0
2016-12-01;mg; 3784812;0
2016-12-01;para;  845529;0
2016-12-01;pb;  437051;0
2016-12-01;parana; 2300273;0
2016-12-01;pe; 1182606;0
2016-12-01;piaui;  286342;0
2016-12-01;rj; 2872804;0
2016-12-01;rn;  441645;0
2016-12-01;rs; 2675004;0
2016-12-01;rondonia;  264150;0
2016-12-01;rr;   65482;0
2016-12-01;sc; 1647490;0
2016-12-01;sp;11271217;0
2016-12-01;sergipe;  264363;0
2016-12-01;tocantins;  199455;0
2017-01-01;acre;   85385;0
2017-01-01;alagoas;  355332;0
2017-01-01;amapa;   66035;0
2017-01-01;amazonas;  672314;0
2017-01-01;bahia; 1750244;0
2017-01-01;ceara;  956206;0
2017-01-01;df;  687962;0
2017-01-01;es;  818971;1
2017-01-01;goias; 1206098;0
2017-01-01;maranhao;  503117;0
2017-01-01;mt;  774616;0
2017-01-01;ms;  684733;0
2017-01-01;mg; 3743884;0
2017-01-01;para;  901330;0
2017-01-01;pb;  475122;0
2017-01-01;parana; 4063447;0
2017-01-01;pe; 1292450;0
2017-01-01;piaui;  330748;0
2017-01-01;rj; 2862071;0
2017-01-01;rn;  475645;0
2017-01-01;rs; 2906109;0
2017-01-01;rondonia;  282973;0
2017-01-01;rr;   70982;0
2017-01-01;sc; 1687584;0
2017-01-01;sp;11029440;0
2017-01-01;sergipe;  301437;0
2017-01-01;tocantins;  213663;0
2017-02-01;acre;   96197;0
2017-02-01;alagoas;  291994;0
2017-02-01;amapa;   53946;0
2017-02-01;amazonas;  551147;0
2017-02-01;bahia; 1547130;0
2017-02-01;ceara;  820242;0
2017-02-01;df;  605796;0
2017-02-01;es;  713566;1
2017-02-01;goias; 1147686;0
2017-02-01;maranhao;  454004;0
2017-02-01;mt;  807046;0
2017-02-01;ms;  597731;0
2017-02-01;mg; 3370766;0
2017-02-01;para;  768247;0
2017-02-01;pb;  413348;0
2017-02-01;parana; 2044763;0
2017-02-01;pe; 1051292;0
2017-02-01;piaui;  312106;0
2017-02-01;rj; 2730946;0
2017-02-01;rn;  399871;0
2017-02-01;rs; 2438979;0
2017-02-01;rondonia;  252994;0
2017-02-01;rr;   58099;0
2017-02-01;sc; 1553792;0
2017-02-01;sp; 9076204;0
2017-02-01;sergipe;  232992;0
2017-02-01;tocantins;  175112;0
2017-03-01;acre;   84126;0
2017-03-01;alagoas;  286838;0
2017-03-01;amapa;   47327;0
2017-03-01;amazonas;  608421;0
2017-03-01;bahia; 1615756;0
2017-03-01;ceara;  828483;0
2017-03-01;df;  599747;0
2017-03-01;es;  668364;1
2017-03-01;goias; 1151598;0
2017-03-01;maranhao;  475655;0
2017-03-01;mt;  916416;0
2017-03-01;ms;  685262;0
2017-03-01;mg; 3477037;0
2017-03-01;para;  746484;0
2017-03-01;pb;  402021;0
2017-03-01;parana; 2155151;0
2017-03-01;pe; 1138145;0
2017-03-01;piaui;  263507;0
2017-03-01;rj; 2447637;0
2017-03-01;rn;  414582;0
2017-03-01;rs; 2461369;0
2017-03-01;rondonia;  243298;0
2017-03-01;rr;   63877;0
2017-03-01;sc; 1539368;0
2017-03-01;sp;11276469;0
2017-03-01;sergipe;  262882;0
2017-03-01;tocantins;  172043;0
2017-04-01;acre;   79468;0
2017-04-01;alagoas;  315365;0
2017-04-01;amapa;   70878;0
2017-04-01;amazonas;  631518;0
2017-04-01;bahia; 1833069;0
2017-04-01;ceara;  850943;0
2017-04-01;df;  649022;0
2017-04-01;es;  736410;1
2017-04-01;goias; 1218374;0
2017-04-01;maranhao;  468907;0
2017-04-01;mt;  933142;0
2017-04-01;ms;  711171;0
2017-04-01;mg; 3695729;0
2017-04-01;para;  836021;0
2017-04-01;pb;  425013;0
2017-04-01;parana; 2442890;0
2017-04-01;pe; 1090190;0
2017-04-01;piaui;  294253;0
2017-04-01;rj; 2924455;0
2017-04-01;rn;  411510;0
2017-04-01;rs; 2877422;0
2017-04-01;rondonia;  238392;0
2017-04-01;rr;   65033;0
2017-04-01;sc; 1665847;0
2017-04-01;sp;10945716;0
2017-04-01;sergipe;  267253;0
2017-04-01;tocantins;  214876;0
2017-05-01;acre;   83932;0
2017-05-01;alagoas;  287645;0
2017-05-01;amapa;   67026;0
2017-05-01;amazonas;  725562;0
2017-05-01;bahia; 1650589;0
2017-05-01;ceara;  831763;0
2017-05-01;df;  628865;0
2017-05-01;es;  759837;1
2017-05-01;goias; 1193456;0
2017-05-01;maranhao;  500239;0
2017-05-01;mt;  816079;0
2017-05-01;ms;  726687;0
2017-05-01;mg; 3588331;0
2017-05-01;para;  824086;0
2017-05-01;pb;  412523;0
2017-05-01;parana; 2296061;0
2017-05-01;pe; 1161744;0
2017-05-01;piaui;  289986;0
2017-05-01;rj; 2577177;0
2017-05-01;rn;  404025;0
2017-05-01;rs; 2534913;0
2017-05-01;rondonia;  311947;0
2017-05-01;rr;   65729;0
2017-05-01;sc; 1484546;0
2017-05-01;sp;10426947;0
2017-05-01;sergipe;  246613;0
2017-05-01;tocantins;  202429;0
2017-06-01;acre;  113202;0
2017-06-01;alagoas;  294354;0
2017-06-01;amapa;   61340;0
2017-06-01;amazonas;  642676;0
2017-06-01;bahia; 1679136;0
2017-06-01;ceara; 1049088;0
2017-06-01;df;  660245;0
2017-06-01;es;  792072;1
2017-06-01;goias; 1260097;0
2017-06-01;maranhao;  557560;0
2017-06-01;mt;  842662;0
2017-06-01;ms;  722686;0
2017-06-01;mg; 3708267;0
2017-06-01;para;  839924;0
2017-06-01;pb;  412417;0
2017-06-01;parana; 2142133;0
2017-06-01;pe; 1217526;0
2017-06-01;piaui;  310691;0
2017-06-01;rj; 2595700;0
2017-06-01;rn;  425673;0
2017-06-01;rs; 2663303;0
2017-06-01;rondonia;  247266;0
2017-06-01;rr;   64297;0
2017-06-01;sc; 1582799;0
2017-06-01;sp;10836979;0
2017-06-01;sergipe;  275054;0
2017-06-01;tocantins;  218396;0
2017-07-01;acre;   95523;0
2017-07-01;alagoas;  288214;0
2017-07-01;amapa;   72176;0
2017-07-01;amazonas;  684537;0
2017-07-01;bahia; 1812333;0
2017-07-01;ceara;  963753;0
2017-07-01;df;  658433;0
2017-07-01;es;  736294;1
2017-07-01;goias; 1214576;0
2017-07-01;maranhao;  529713;0
2017-07-01;mt;  865134;0
2017-07-01;ms;  705452;0
2017-07-01;mg; 3735944;0
2017-07-01;para;  873679;0
2017-07-01;pb;  411636;0
2017-07-01;parana; 2310372;0
2017-07-01;pe; 1170120;0
2017-07-01;piaui;  301122;0
2017-07-01;rj; 2530309;0
2017-07-01;rn;  417867;0
2017-07-01;rs; 2523526;0
2017-07-01;rondonia;  302197;0
2017-07-01;rr;   63707;0
2017-07-01;sc; 1548112;0
2017-07-01;sp;10622098;0
2017-07-01;sergipe;  250413;0
2017-07-01;tocantins;  204357;0
2017-08-01;acre;   94118;0
2017-08-01;alagoas;  278334;0
2017-08-01;amapa;   54636;0
2017-08-01;amazonas;  728718;0
2017-08-01;bahia; 1717799;0
2017-08-01;ceara;  950998;0
2017-08-01;df;  652488;0
2017-08-01;es;  744948;1
2017-08-01;goias; 1270957;0
2017-08-01;maranhao;  529200;0
2017-08-01;mt;  881082;0
2017-08-01;ms;  751132;0
2017-08-01;mg; 4286909;0
2017-08-01;para;  823679;0
2017-08-01;pb;  411768;0
2017-08-01;parana; 2373229;0
2017-08-01;pe; 1178744;0
2017-08-01;piaui;  313284;0
2017-08-01;rj; 2568499;0
2017-08-01;rn;  440950;0
2017-08-01;rs; 2606743;0
2017-08-01;rondonia;  311982;0
2017-08-01;rr;   60546;0
2017-08-01;sc; 1632483;0
2017-08-01;sp;12040195;0
2017-08-01;sergipe;  255166;0
2017-08-01;tocantins;  222252;0
2017-09-01;acre;  103205;0
2017-09-01;alagoas;  290954;0
2017-09-01;amapa;   65709;0
2017-09-01;amazonas;  773143;0
2017-09-01;bahia; 1781014;0
2017-09-01;ceara;  971294;0
2017-09-01;df;  677292;0
2017-09-01;es;  837403;1
2017-09-01;goias; 1344684;0
2017-09-01;maranhao;  572750;0
2017-09-01;mt; 1041688;0
2017-09-01;ms;  752446;0
2017-09-01;mg; 3885010;0
2017-09-01;para;  931756;0
2017-09-01;pb;  437336;0
2017-09-01;parana; 2473918;0
2017-09-01;pe; 1261815;0
